Date,State,Confirmed
2020-10-22,Maharashtra,1617658
2020-10-22,Manipur,16267
2020-10-22,Meghalaya,8621
2020-10-22,Mizoram,2341
2020-10-22,Nagaland,8139
2020-10-22,Odisha,274181
2020-10-22,Puducherry,33622
2020-10-22,Punjab,129088
2020-10-22,Rajasthan,178933
2020-10-22,Sikkim,3677
2020-10-22,Tamil Nadu,697116
2020-10-22,Telengana,227580
2020-10-22,Tripura,29925
2020-10-22,Uttar Pradesh,461475
2020-10-22,Uttarakhand,59106
2020-10-22,West Bengal,333126
2020-10-23,Andaman and Nicobar Islands,4184
2020-10-23,Andhra Pradesh,796919
2020-10-23,Arunachal Pradesh,14077
2020-10-23,Assam,203282
2020-10-23,Bihar,209447
2020-10-23,Chandigarh,13848
2020-10-23,Chhattisgarh,170130
2020-10-23,Dadra and Nagar Haveli and Daman and Diu,3213
2020-10-23,Delhi,344318
2020-10-23,Goa,41586
2020-10-23,Gujarat,163959
2020-10-23,Haryana,154495
2020-10-23,Himachal Pradesh,19844
2020-10-23,Jammu and Kashmir,90166
2020-10-23,Jharkhand,98610
2020-10-23,Karnataka,788551
2020-10-23,Kerala,369323
2020-10-23,Ladakh,5812
2020-10-23,Madhya Pradesh,164341
2020-10-23,Maharashtra,1625197
2020-10-23,Manipur,16621
2020-10-23,Meghalaya,8720
2020-10-23,Mizoram,2359
2020-10-23,Nagaland,8296
2020-10-23,Odisha,276094
2020-10-23,Puducherry,33832
2020-10-23,Punjab,129693
2020-10-23,Rajasthan,180755
2020-10-23,Sikkim,3727
2020-10-23,Tamil Nadu,700193
2020-10-23,Telengana,229001
2020-10-23,Tripura,30070
2020-10-23,Uttar Pradesh,463858
2020-10-23,Uttarakhand,59508
2020-10-23,West Bengal,337283
2020-10-24,Andaman and Nicobar Islands,4207
2020-10-24,Andhra Pradesh,800684
2020-10-24,Arunachal Pradesh,14145
2020-10-24,Assam,203709
2020-10-24,Bihar,210196
2020-10-24,Chandigarh,13920
2020-10-24,Chhattisgarh,172580
2020-10-24,Dadra and Nagar Haveli and Daman and Diu,3220
2020-10-24,Delhi,348404
2020-10-24,Goa,41813
2020-10-24,Gujarat,165071
2020-10-24,Haryana,155765
2020-10-24,Himachal Pradesh,20040
2020-10-24,Jammu and Kashmir,90752
2020-10-24,Jharkhand,99045
2020-10-24,Karnataka,793907
2020-10-24,Kerala,377834
2020-10-24,Ladakh,5840
2020-10-24,Madhya Pradesh,165294
2020-10-24,Maharashtra,1632544
2020-10-24,Manipur,16777
2020-10-24,Meghalaya,8801
2020-10-24,Mizoram,2387
2020-10-24,Nagaland,8436
2020-10-24,Odisha,277887
2020-10-24,Puducherry,33986
2020-10-24,Punjab,130157
2020-10-24,Rajasthan,182570
2020-10-24,Sikkim,3770
2020-10-24,Tamil Nadu,703250
2020-10-24,Telengana,230274
2020-10-24,Tripura,30135
2020-10-24,Uttar Pradesh,466060
2020-10-24,Uttarakhand,59796
2020-10-24,West Bengal,341426
2020-10-25,Andaman and Nicobar Islands,4225
2020-10-25,Andhra Pradesh,804026
2020-10-25,Arunachal Pradesh,14211
2020-10-25,Assam,203967
2020-10-25,Bihar,211258
2020-10-25,Chandigarh,13977
2020-10-25,Chhattisgarh,174591
2020-10-25,Dadra and Nagar Haveli and Daman and Diu,3225
2020-10-25,Delhi,352520
2020-10-25,Goa,42031
2020-10-25,Gujarat,166092
2020-10-25,Haryana,157064
2020-10-25,Himachal Pradesh,20213
2020-10-25,Jammu and Kashmir,91329
2020-10-25,Jharkhand,99428
2020-10-25,Karnataka,798378
2020-10-25,Kerala,386087
2020-10-25,Ladakh,5913
2020-10-25,Madhya Pradesh,166298
2020-10-25,Maharashtra,1638961
2020-10-25,Manipur,17022
2020-10-25,Meghalaya,8882
2020-10-25,Mizoram,2447
2020-10-25,Nagaland,8515
2020-10-25,Odisha,279582
2020-10-25,Puducherry,34112
2020-10-25,Punjab,130640
2020-10-25,Rajasthan,184422
2020-10-25,Sikkim,3819
2020-10-25,Tamil Nadu,706136
2020-10-25,Telengana,231252
2020-10-25,Tripura,30221
2020-10-25,Uttar Pradesh,468238
2020-10-25,Uttarakhand,60155
2020-10-25,West Bengal,345574
2020-10-26,Andaman and Nicobar Islands,4245
2020-10-26,Andhra Pradesh,807023
2020-10-26,Arunachal Pradesh,14244
2020-10-26,Assam,204171
2020-10-26,Bihar,211689
2020-10-26,Chandigarh,14038
2020-10-26,Chhattisgarh,175959
2020-10-26,Dadra and Nagar Haveli and Daman and Diu,3228
2020-10-26,Delhi,356656
2020-10-26,Goa,42242
2020-10-26,Gujarat,167011
2020-10-26,Haryana,158304
2020-10-26,Himachal Pradesh,20370
2020-10-26,Jammu and Kashmir,91861
2020-10-26,Jharkhand,99686
2020-10-26,Karnataka,802817
2020-10-26,Kerala,392930
2020-10-26,Ladakh,5933
2020-10-26,Madhya Pradesh,167249
2020-10-26,Maharashtra,1645020
2020-10-26,Manipur,17162
2020-10-26,Meghalaya,9018
2020-10-26,Mizoram,2493
2020-10-26,Nagaland,8626
2020-10-26,Odisha,281215
2020-10-26,Puducherry,34193
2020-10-26,Punjab,131055
2020-10-26,Rajasthan,186243
2020-10-26,Sikkim,3835
2020-10-26,Tamil Nadu,709005
2020-10-26,Telengana,231834
2020-10-26,Tripura,30257
2020-10-26,Uttar Pradesh,470270
2020-10-26,Uttarakhand,60376
2020-10-26,West Bengal,349701
2020-10-27,Andaman and Nicobar Islands,4253
2020-10-27,Andhra Pradesh,808924
2020-10-27,Arunachal Pradesh,14391
2020-10-27,Assam,204386
2020-10-27,Bihar,212355
2020-10-27,Chandigarh,14085
2020-10-27,Chhattisgarh,177608
2020-10-27,Dadra and Nagar Haveli and Daman and Diu,3228
2020-10-27,Delhi,359488
2020-10-27,Goa,42532
2020-10-27,Gujarat,167919
2020-10-27,Haryana,159457
2020-10-27,Himachal Pradesh,20586
2020-10-27,Jammu and Kashmir,92225
2020-10-27,Jharkhand,99906
2020-10-27,Karnataka,805947
2020-10-27,Kerala,397217
2020-10-27,Ladakh,5978
2020-10-27,Madhya Pradesh,167969
2020-10-27,Maharashtra,1648665
2020-10-27,Manipur,17424
2020-10-27,Meghalaya,9066
2020-10-27,Mizoram,2527
2020-10-27,Nagaland,8663
2020-10-27,Odisha,282695
2020-10-27,Puducherry,34336
2020-10-27,Punjab,131391
2020-10-27,Rajasthan,188048
2020-10-27,Sikkim,3840
2020-10-27,Tamil Nadu,711713
2020-10-27,Telengana,232671
2020-10-27,Tripura,30293
2020-10-27,Uttar Pradesh,472077
2020-10-27,Uttarakhand,60744
2020-10-27,West Bengal,353822
2020-10-28,Andaman and Nicobar Islands,4274
2020-10-28,Andhra Pradesh,811825
2020-10-28,Arunachal Pradesh,14472
2020-10-28,Assam,204789
2020-10-28,Bihar,213085
2020-10-28,Chandigarh,14152
2020-10-28,Chhattisgarh,179654
2020-10-28,Dadra and Nagar Haveli and Daman and Diu,3231
2020-10-28,Delhi,364341
2020-10-28,Goa,42747
2020-10-28,Gujarat,168911
2020-10-28,Haryana,160705
2020-10-28,Himachal Pradesh,20817
2020-10-28,Jammu and Kashmir,92677
2020-10-28,Jharkhand,100224
2020-10-28,Karnataka,809638
2020-10-28,Kerala,402674
2020-10-28,Ladakh,6024
2020-10-28,Madhya Pradesh,168483
2020-10-28,Maharashtra,1654028
2020-10-28,Manipur,17604
2020-10-28,Meghalaya,9136
2020-10-28,Mizoram,2607
2020-10-28,Nagaland,8726
2020-10-28,Odisha,283942
2020-10-28,Puducherry,34482
2020-10-28,Punjab,131737
2020-10-28,Rajasthan,189844
2020-10-28,Sikkim,3863
2020-10-28,Tamil Nadu,714235
2020-10-28,Telengana,234152
2020-10-28,Tripura,30453
2020-10-28,Uttar Pradesh,474054
2020-10-28,Uttarakhand,60957
2020-10-28,West Bengal,357779
2020-10-29,Andaman and Nicobar Islands,4289
2020-10-29,Andhra Pradesh,814774
2020-10-29,Arunachal Pradesh,14580
2020-10-29,Assam,205237
2020-10-29,Bihar,213576
2020-10-29,Chandigarh,14212
2020-10-29,Chhattisgarh,181583
2020-10-29,Dadra and Nagar Haveli and Daman and Diu,3237
2020-10-29,Delhi,370014
2020-10-29,Goa,42968
2020-10-29,Gujarat,169891
2020-10-29,Haryana,162223
2020-10-29,Himachal Pradesh,21149
2020-10-29,Jammu and Kashmir,93213
2020-10-29,Jharkhand,100569
2020-10-29,Karnataka,812784
2020-10-29,Kerala,411464
2020-10-29,Ladakh,6085
2020-10-29,Madhya Pradesh,169271
2020-10-29,Maharashtra,1660766
2020-10-29,Manipur,17809
2020-10-29,Meghalaya,9226
2020-10-29,Mizoram,2656
2020-10-29,Nagaland,8824
2020-10-29,Odisha,285482
2020-10-29,Puducherry,34583
2020-10-29,Punjab,132263
2020-10-29,Rajasthan,191629
2020-10-29,Sikkim,3875
2020-10-29,Tamil Nadu,716751
2020-10-29,Telengana,235656
2020-10-29,Tripura,30566
2020-10-29,Uttar Pradesh,476034
2020-10-29,Uttarakhand,61261
2020-10-29,West Bengal,361703
2020-10-30,Andaman and Nicobar Islands,4305
2020-10-30,Andhra Pradesh,817679
2020-10-30,Arunachal Pradesh,14668
2020-10-30,Assam,205635
2020-10-30,Bihar,214242
2020-10-30,Chandigarh,14292
2020-10-30,Chhattisgarh,183588
2020-10-30,Dadra and Nagar Haveli and Daman and Diu,3243
2020-10-30,Delhi,375753
2020-10-30,Goa,43201
2020-10-30,Gujarat,170878
2020-10-30,Haryana,163817
2020-10-30,Himachal Pradesh,21476
2020-10-30,Jammu and Kashmir,93764
2020-10-30,Jharkhand,100964
2020-10-30,Karnataka,816809
2020-10-30,Kerala,418484
2020-10-30,Ladakh,6139
2020-10-30,Madhya Pradesh,169999
2020-10-30,Maharashtra,1666668
2020-10-30,Manipur,18051
2020-10-30,Meghalaya,9303
2020-10-30,Mizoram,2694
2020-10-30,Nagaland,8894
2020-10-30,Odisha,287099
2020-10-30,Puducherry,34761
2020-10-30,Punjab,132727
2020-10-30,Rajasthan,193419
2020-10-30,Sikkim,3893
2020-10-30,Tamil Nadu,719403
2020-10-30,Telengana,237187
2020-10-30,Tripura,30663
2020-10-30,Uttar Pradesh,477895
2020-10-30,Uttarakhand,61566
2020-10-30,West Bengal,365692
2020-10-31,Andaman and Nicobar Islands,4317
2020-10-31,Andhra Pradesh,820565
2020-10-31,Arunachal Pradesh,14752
2020-10-31,Assam,206015
2020-10-31,Bihar,215327
2020-10-31,Chandigarh,14351
2020-10-31,Chhattisgarh,185306
2020-10-31,Dadra and Nagar Haveli and Daman and Diu,3248
2020-10-31,Delhi,381644
2020-10-31,Goa,43416
2020-10-31,Gujarat,171847
2020-10-31,Haryana,165467
2020-10-31,Himachal Pradesh,21798
2020-10-31,Jammu and Kashmir,94330
2020-10-31,Jharkhand,101287
2020-10-31,Karnataka,820398
2020-10-31,Kerala,425122
2020-10-31,Ladakh,6194
2020-10-31,Madhya Pradesh,170690
2020-10-31,Maharashtra,1672858
2020-10-31,Manipur,18272
2020-10-31,Meghalaya,9382
2020-10-31,Mizoram,2722
2020-10-31,Nagaland,8945
2020-10-31,Odisha,288646
2020-10-31,Puducherry,34908
2020-10-31,Punjab,133158
2020-10-31,Rajasthan,195213
2020-10-31,Sikkim,3913
2020-10-31,Tamil Nadu,722011
2020-10-31,Telengana,238632
2020-10-31,Tripura,30717
2020-10-31,Uttar Pradesh,480082
2020-10-31,Uttarakhand,61915
2020-10-31,West Bengal,369671
2020-11-01,Andaman and Nicobar Islands,4332
2020-11-01,Andhra Pradesh,823348
2020-11-01,Arunachal Pradesh,14852
2020-11-01,Assam,206351
2020-11-01,Bihar,216086
2020-11-01,Chandigarh,14418
2020-11-01,Chhattisgarh,187270
2020-11-01,Dadra and Nagar Haveli and Daman and Diu,3251
2020-11-01,Delhi,386706
2020-11-01,Goa,43626
2020-11-01,Gujarat,172782
2020-11-01,Haryana,167210
2020-11-01,Himachal Pradesh,22059
2020-11-01,Jammu and Kashmir,94785
2020-11-01,Jharkhand,101761
2020-11-01,Karnataka,823412
2020-11-01,Kerala,433105
2020-11-01,Ladakh,6270
2020-11-01,Madhya Pradesh,171359
2020-11-01,Maharashtra,1678406
2020-11-01,Manipur,18502
2020-11-01,Meghalaya,9452
2020-11-01,Mizoram,2753
2020-11-01,Nagaland,9047
2020-11-01,Odisha,290116
2020-11-01,Puducherry,35013
2020-11-01,Punjab,133658
2020-11-01,Rajasthan,196993
2020-11-01,Sikkim,3940
2020-11-01,Tamil Nadu,724522
2020-11-01,Telengana,240048
2020-11-01,Tripura,30794
2020-11-01,Uttar Pradesh,481863
2020-11-01,Uttarakhand,62328
2020-11-01,West Bengal,373664
2020-11-02,Andaman and Nicobar Islands,4340
2020-11-02,Andhra Pradesh,825966
2020-11-02,Arunachal Pradesh,14881
2020-11-02,Assam,206517
2020-11-02,Bihar,216707
2020-11-02,Chandigarh,14476
2020-11-02,Chhattisgarh,188813
2020-11-02,Dadra and Nagar Haveli and Daman and Diu,3255
2020-11-02,Delhi,392370
2020-11-02,Goa,43768
2020-11-02,Gujarat,173642
2020-11-02,Haryana,168880
2020-11-02,Himachal Pradesh,22264
2020-11-02,Jammu and Kashmir,95325
2020-11-02,Jharkhand,102087
2020-11-02,Karnataka,827064
2020-11-02,Kerala,440130
2020-11-02,Ladakh,6287
2020-11-02,Madhya Pradesh,172082
2020-11-02,Maharashtra,1683775
2020-11-02,Manipur,18750
2020-11-02,Meghalaya,9607
2020-11-02,Mizoram,2757
2020-11-02,Nagaland,9075
2020-11-02,Odisha,291825
2020-11-02,Puducherry,35109
2020-11-02,Punjab,133975
2020-11-02,Rajasthan,198747
2020-11-02,Sikkim,3958
2020-11-02,Tamil Nadu,727026
2020-11-02,Telengana,240970
2020-11-02,Tripura,30852
2020-11-02,Uttar Pradesh,483832
2020-11-02,Uttarakhand,62550
2020-11-02,West Bengal,377651
2020-11-03,Andaman and Nicobar Islands,4352
2020-11-03,Andhra Pradesh,827882
2020-11-03,Arunachal Pradesh,14998
2020-11-03,Assam,206982
2020-11-03,Bihar,217277
2020-11-03,Chandigarh,14528
2020-11-03,Chhattisgarh,190513
2020-11-03,Dadra and Nagar Haveli and Daman and Diu,3257
2020-11-03,Delhi,396371
2020-11-03,Goa,43954
2020-11-03,Gujarat,174517
2020-11-03,Haryana,170446
2020-11-03,Himachal Pradesh,22598
2020-11-03,Jammu and Kashmir,95710
2020-11-03,Jharkhand,102490
2020-11-03,Karnataka,829640
2020-11-03,Kerala,444268
2020-11-03,Ladakh,6357
2020-11-03,Madhya Pradesh,172717
2020-11-03,Maharashtra,1687784
2020-11-03,Manipur,19091
2020-11-03,Meghalaya,9678
2020-11-03,Mizoram,2792
2020-11-03,Nagaland,9096
2020-11-03,Odisha,293214
2020-11-03,Puducherry,35178
2020-11-03,Punjab,134371
2020-11-03,Rajasthan,200495
2020-11-03,Sikkim,3967
2020-11-03,Tamil Nadu,729507
2020-11-03,Telengana,242506
2020-11-03,Tripura,30989
2020-11-03,Uttar Pradesh,485609
2020-11-03,Uttarakhand,62881
2020-11-03,West Bengal,381608
2020-11-04,Andaman and Nicobar Islands,4372
2020-11-04,Andhra Pradesh,830731
2020-11-04,Arunachal Pradesh,15083
2020-11-04,Assam,207361
2020-11-04,Bihar,218203
2020-11-04,Chandigarh,14608
2020-11-04,Chhattisgarh,192237
2020-11-04,Dadra and Nagar Haveli and Daman and Diu,3257
2020-11-04,Delhi,403096
2020-11-04,Goa,44189
2020-11-04,Gujarat,175471
2020-11-04,Haryana,172130
2020-11-04,Himachal Pradesh,22932
2020-11-04,Jammu and Kashmir,96188
2020-11-04,Jharkhand,102887
2020-11-04,Karnataka,832396
2020-11-04,Kerala,451130
2020-11-04,Ladakh,6441
2020-11-04,Madhya Pradesh,173384
2020-11-04,Maharashtra,1692693
2020-11-04,Manipur,19241
2020-11-04,Meghalaya,9741
2020-11-04,Mizoram,2893
2020-11-04,Nagaland,9151
2020-11-04,Odisha,294415
2020-11-04,Puducherry,35325
2020-11-04,Punjab,134786
2020-11-04,Rajasthan,202220
2020-11-04,Sikkim,4004
2020-11-04,Tamil Nadu,731942
2020-11-04,Telengana,244143
2020-11-04,Tripura,31105
2020-11-04,Uttar Pradesh,487335
2020-11-04,Uttarakhand,63197
2020-11-04,West Bengal,385589
2020-11-05,Andaman and Nicobar Islands,4389
2020-11-05,Andhra Pradesh,833208
2020-11-05,Arunachal Pradesh,15160
2020-11-05,Assam,207741
2020-11-05,Bihar,218605
2020-11-05,Chandigarh,14702
2020-11-05,Chhattisgarh,194499
2020-11-05,Dadra and Nagar Haveli and Daman and Diu,3262
2020-11-05,Delhi,409938
2020-11-05,Goa,44372
2020-11-05,Gujarat,176446
2020-11-05,Haryana,174082
2020-11-05,Himachal Pradesh,23365
2020-11-05,Jammu and Kashmir,96700
2020-11-05,Jharkhand,103188
2020-11-05,Karnataka,835773
2020-11-05,Kerala,459646
2020-11-05,Ladakh,6553
2020-11-05,Madhya Pradesh,174091
2020-11-05,Maharashtra,1698198
2020-11-05,Manipur,19503
2020-11-05,Meghalaya,9801
2020-11-05,Mizoram,2958
2020-11-05,Nagaland,9207
2020-11-05,Odisha,295889
2020-11-05,Puducherry,35429
2020-11-05,Punjab,135313
2020-11-05,Rajasthan,203990
2020-11-05,Sikkim,4067
2020-11-05,Tamil Nadu,734429
2020-11-05,Telengana,245682
2020-11-05,Tripura,31237
2020-11-05,Uttar Pradesh,489502
2020-11-05,Uttarakhand,63585
2020-11-05,West Bengal,389576
2020-11-06,Andaman and Nicobar Islands,4403
2020-11-06,Andhra Pradesh,835953
2020-11-06,Arunachal Pradesh,15244
2020-11-06,Assam,208054
2020-11-06,Bihar,219349
2020-11-06,Chandigarh,14794
2020-11-06,Chhattisgarh,196233
2020-11-06,Dadra and Nagar Haveli and Daman and Diu,3268
2020-11-06,Delhi,416653
2020-11-06,Goa,44544
2020-11-06,Gujarat,177436
2020-11-06,Haryana,176146
2020-11-06,Himachal Pradesh,23809
2020-11-06,Jammu and Kashmir,97224
2020-11-06,Jharkhand,103543
2020-11-06,Karnataka,838929
2020-11-06,Kerala,466466
2020-11-06,Ladakh,6633
2020-11-06,Madhya Pradesh,174825
2020-11-06,Maharashtra,1703444
2020-11-06,Manipur,19725
2020-11-06,Meghalaya,9893
2020-11-06,Mizoram,2990
2020-11-06,Nagaland,9264
2020-11-06,Odisha,297274
2020-11-06,Puducherry,35550
2020-11-06,Punjab,135834
2020-11-06,Rajasthan,205800
2020-11-06,Sikkim,4093
2020-11-06,Tamil Nadu,736777
2020-11-06,Telengana,247284
2020-11-06,Tripura,31347
2020-11-06,Uttar Pradesh,491354
2020-11-06,Uttarakhand,64065
2020-11-06,West Bengal,393524
2020-11-07,Andaman and Nicobar Islands,4420
2020-11-07,Andhra Pradesh,838363
2020-11-07,Arunachal Pradesh,15325
2020-11-07,Assam,208389
2020-11-07,Bihar,220099
2020-11-07,Chandigarh,14927
2020-11-07,Chhattisgarh,197991
2020-11-07,Dadra and Nagar Haveli and Daman and Diu,3272
2020-11-07,Delhi,423831
2020-11-07,Goa,44747
2020-11-07,Gujarat,178471
2020-11-07,Haryana,178413
2020-11-07,Himachal Pradesh,24239
2020-11-07,Jammu and Kashmir,97805
2020-11-07,Jharkhand,103899
2020-11-07,Karnataka,841889
2020-11-07,Kerala,473468
2020-11-07,Ladakh,6718
2020-11-07,Madhya Pradesh,175603
2020-11-07,Maharashtra,1710314
2020-11-07,Manipur,19891
2020-11-07,Meghalaya,9979
2020-11-07,Mizoram,3032
2020-11-07,Nagaland,9327
2020-11-07,Odisha,298768
2020-11-07,Puducherry,35675
2020-11-07,Punjab,136481
2020-11-07,Rajasthan,207597
2020-11-07,Sikkim,4144
2020-11-07,Tamil Nadu,739147
2020-11-07,Telengana,248891
2020-11-07,Tripura,31434
2020-11-07,Uttar Pradesh,493527
2020-11-07,Uttarakhand,64538
2020-11-07,West Bengal,397466
2020-11-08,Andaman and Nicobar Islands,4441
2020-11-08,Andhra Pradesh,840730
2020-11-08,Arunachal Pradesh,15389
2020-11-08,Assam,208637
2020-11-08,Bihar,220936
2020-11-08,Chandigarh,15025
2020-11-08,Chhattisgarh,199562
2020-11-08,Dadra and Nagar Haveli and Daman and Diu,3273
2020-11-08,Delhi,430784
2020-11-08,Goa,44916
2020-11-08,Gujarat,179517
2020-11-08,Haryana,180424
2020-11-08,Himachal Pradesh,24812
2020-11-08,Jammu and Kashmir,98337
2020-11-08,Jharkhand,104239
2020-11-08,Karnataka,844147
2020-11-08,Kerala,480669
2020-11-08,Ladakh,6790
2020-11-08,Madhya Pradesh,176468
2020-11-08,Maharashtra,1714273
2020-11-08,Manipur,20131
2020-11-08,Meghalaya,10047
2020-11-08,Mizoram,3090
2020-11-08,Nagaland,9455
2020-11-08,Odisha,300140
2020-11-08,Puducherry,35744
2020-11-08,Punjab,136958
2020-11-08,Rajasthan,209438
2020-11-08,Sikkim,4195
2020-11-08,Tamil Nadu,741488
2020-11-08,Telengana,250331
2020-11-08,Tripura,31517
2020-11-08,Uttar Pradesh,495421
2020-11-08,Uttarakhand,65036
2020-11-08,West Bengal,401394
2020-11-09,Andaman and Nicobar Islands,4450
2020-11-09,Andhra Pradesh,842967
2020-11-09,Arunachal Pradesh,15436
2020-11-09,Assam,208789
2020-11-09,Bihar,221624
2020-11-09,Chandigarh,15134
2020-11-09,Chhattisgarh,200937
2020-11-09,Dadra and Nagar Haveli and Daman and Diu,3274
2020-11-09,Delhi,438529
2020-11-09,Goa,45065
2020-11-09,Gujarat,180537
2020-11-09,Haryana,182804
2020-11-09,Himachal Pradesh,25486
2020-11-09,Jammu and Kashmir,98892
2020-11-09,Jharkhand,104442
2020-11-09,Karnataka,846887
2020-11-09,Kerala,486109
2020-11-09,Ladakh,6809
2020-11-09,Madhya Pradesh,177359
2020-11-09,Maharashtra,1719858
2020-11-09,Manipur,20376
2020-11-09,Meghalaya,10202
2020-11-09,Mizoram,3096
2020-11-09,Nagaland,9474
2020-11-09,Odisha,301574
2020-11-09,Puducherry,35838
2020-11-09,Punjab,137445
2020-11-09,Rajasthan,211310
2020-11-09,Sikkim,4245
2020-11-09,Tamil Nadu,743822
2020-11-09,Telengana,251188
2020-11-09,Tripura,31543
2020-11-09,Uttar Pradesh,497563
2020-11-09,Uttarakhand,65279
2020-11-09,West Bengal,405314
2020-11-10,Andaman and Nicobar Islands,4463
2020-11-10,Andhra Pradesh,844359
2020-11-10,Arunachal Pradesh,15484
2020-11-10,Assam,209117
2020-11-10,Bihar,222917
2020-11-10,Chandigarh,15249
2020-11-10,Chhattisgarh,202523
2020-11-10,Dadra and Nagar Haveli and Daman and Diu,3274
2020-11-10,Delhi,443552
2020-11-10,Goa,45209
2020-11-10,Gujarat,181508
2020-11-10,Haryana,185231
2020-11-10,Himachal Pradesh,26197
2020-11-10,Jammu and Kashmir,99352
2020-11-10,Jharkhand,104688
2020-11-10,Karnataka,848850
2020-11-10,Kerala,489702
2020-11-10,Ladakh,6934
2020-11-10,Madhya Pradesh,178168
2020-11-10,Maharashtra,1723135
2020-11-10,Manipur,20558
2020-11-10,Meghalaya,10230
2020-11-10,Mizoram,3156
2020-11-10,Nagaland,9503
2020-11-10,Odisha,302793
2020-11-10,Puducherry,35900
2020-11-10,Punjab,137999
2020-11-10,Rajasthan,213169
2020-11-10,Sikkim,4257
2020-11-10,Tamil Nadu,746079
2020-11-10,Telengana,252455
2020-11-10,Tripura,31622
2020-11-10,Uttar Pradesh,499199
2020-11-10,Uttarakhand,65677
2020-11-10,West Bengal,409221
2020-11-11,Andaman and Nicobar Islands,4477
2020-11-11,Andhra Pradesh,846245
2020-11-11,Arunachal Pradesh,15581
2020-11-11,Assam,209388
2020-11-11,Bihar,223346
2020-11-11,Chandigarh,15339
2020-11-11,Chhattisgarh,204202
2020-11-11,Dadra and Nagar Haveli and Daman and Diu,3275
2020-11-11,Delhi,451382
2020-11-11,Goa,45389
2020-11-11,Gujarat,182557
2020-11-11,Haryana,187777
2020-11-11,Himachal Pradesh,26808
2020-11-11,Jammu and Kashmir,99844
2020-11-11,Jharkhand,104940
2020-11-11,Karnataka,851212
2020-11-11,Kerala,495712
2020-11-11,Ladakh,7063
2020-11-11,Madhya Pradesh,179068
2020-11-11,Maharashtra,1726926
2020-11-11,Manipur,20777
2020-11-11,Meghalaya,10296
2020-11-11,Mizoram,3217
2020-11-11,Nagaland,9536
